0,0.16,0.80000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,62.0,0.713458061218,0.303410053253,1.0,0.0367050170898,0.0172500610352,0.0190435290337,0.229406356812,1.89631283283,7.05817190583
0,0.25600000000000001,0.80000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,31.0,0.718045949936,0.310067176819,1.0,0.0368971824646,0.0172688961029,0.0211743815192,0.144129619002,1.21119990945,7.06324159442
0,0.35199999999999998,0.80000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,21.0,0.725589036942,0.315132856369,1.0,0.0917320251465,0.0176858901978,0.0243020685096,0.260602344166,0.895263796503,7.08086676396
0,0.44800000000000006,0.80000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,16.0,0.735585927963,0.315129041672,1.0,0.0901379585266,0.0178878307343,0.0239351306643,0.201200800283,0.703413039446,7.08810640935
0,0.54400000000000004,0.80000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,13.0,0.715673923492,0.306010961533,1.0,0.0184199810028,0.0173299312592,0.0179247205908,0.0338602591963,0.562520149876,7.08709224511
0,0.24000000000000005,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,41.0,0.703495979309,0.30527806282,1.0,0.036190032959,0.0170669555664,0.0193935541006,0.150791803996,1.27199192842,7.09865115397
0,0.34285714285714292,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,21.0,0.718522071838,0.305835008621,1.0,0.0413770675659,0.0171029567719,0.0214873991515,0.120683113734,0.892018775146,7.08518047253
0,0.44571428571428584,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,14.0,0.722396850586,0.314002990723,1.0,0.0885381698608,0.017441034317,0.0256516138713,0.198643329816,0.704493889442,7.13270204938
0,0.54857142857142871,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,14.0,0.723462104797,0.306860923767,1.0,0.0872600078583,0.0173170566559,0.0255144437154,0.159067722658,0.559381892284,7.13270204938
0,0.65142857142857158,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,11.0,0.749022006989,0.319739103317,1.0,0.0929388999939,0.0182490348816,0.0274309052361,0.142669364026,0.490827570881,7.12247845
0,0.75428571428571445,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,11.0,0.705554008484,0.304017066956,1.0,0.0877649784088,0.0174098014832,0.0260082880656,0.116355085012,0.403052929676,7.12247845
0,0.85714285714285743,1.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,0.70428609848,0.298300981522,1.0,0.0181610584259,0.0171601772308,0.0177364008767,0.0211879014969,0.348017811775,7.12095696696
0,0.32000000000000001,1.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,31.0,0.722041130066,0.311529159546,1.0,0.0375990867615,0.017392873764,0.0203691186576,0.11749714613,0.973528623581,7.1250809204
