|Nobsts|,|Tc|,|Tp|,|Ns|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
0,0.71999999999999997,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,13.0,0.697662115097,0.304747819901,1.0,0.0354428291321,0.0174717903137,0.021561796015,0.0492261515723,0.423260860973,7.3416513328
0,1.0285714285714285,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,7.0,0.736654043198,0.340153932571,1.0,0.0201511383057,0.0185911655426,0.0192048072815,0.0195913844639,0.330705212223,7.30123267113
0,1.3371428571428572,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.871288061142,0.318702936172,1.0,0.16829419136,0.0188319683075,0.0739576816559,0.125861040548,0.23834621295,7.3805026443
0,1.6457142857142859,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.704024076462,0.318114042282,1.0,0.0909957885742,0.0307660102844,0.0546882152557,0.055292579863,0.193298463193,7.3805026443
0,1.9542857142857144,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.773504018784,0.31383395195,1.0,0.0540618896484,0.0189960002899,0.0365289449692,0.0276632476271,0.160587548512,7.41307432961
0,2.2628571428571433,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.92017698288,0.345756053925,1.0,0.0707879066467,0.0343840122223,0.0525859594345,0.0312825345029,0.152796235951,7.41307432961
0,2.5714285714285716,3.6000000000000001,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.727021932602,0.340247869492,1.0,0.0227751731873,0.0227751731873,0.0227751731873,0.00885701179504,0.132318615913,7.53555834934
0,0.80000000000000004,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,12.0,0.695648908615,0.339690923691,1.0,0.0382959842682,0.0181770324707,0.021101641655,0.0478699803352,0.424613654613,7.35400766775
0,1.1000000000000001,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.75775384903,0.353962182999,1.0,0.0217669010162,0.0188810825348,0.0202025175095,0.0197880918329,0.321783802726,7.37972513725
0,1.4000000000000001,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.86900806427,0.334542036057,1.0,0.0317349433899,0.0193359851837,0.0231664776802,0.0226678167071,0.238958597183,7.37972513725
0,1.7000000000000002,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.779105901718,0.41597700119,1.0,0.0765550136566,0.0190250873566,0.0477900505066,0.0450323609745,0.244692353641,7.53790334929
0,2.0,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.735805988312,0.319959878922,1.0,0.0355529785156,0.0220501422882,0.0288015604019,0.0177764892578,0.159979939461,7.36301457021
0,2.3000000000000003,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.697257041931,0.310886144638,1.0,0.0340762138367,0.0340762138367,0.0340762138367,0.0148157451464,0.135167888973,7.64466738488
0,2.6000000000000005,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.714425086975,0.334207773209,1.0,0.0182979106903,0.0182979106903,0.0182979106903,0.00703765795781,0.128541451234,7.4990031615
0,2.9000000000000004,4.0,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.691289901733,0.308934926987,1.0,0.0180861949921,0.0180861949921,0.0180861949921,0.00623661896278,0.106529285168,7.4990031615
0,0.88000000000000012,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,11.0,0.712978839874,0.357041120529,1.0,0.0347061157227,0.0182089805603,0.0241449144151,0.0394387678667,0.405728546056,7.38044252181
0,1.1733333333333336,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.755702018738,0.307555913925,1.0,0.0299050807953,0.0187640190125,0.0246207118034,0.0254872847688,0.262121517551,7.33104640937
0,1.4666666666666668,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.712661981583,0.317004919052,1.0,0.0230841636658,0.0183341503143,0.0197113156319,0.0157392024994,0.216139717535,7.33104640937
0,1.7600000000000002,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.722550868988,0.316576004028,1.0,0.0364701747894,0.0204410552979,0.0284556150436,0.0207216902213,0.179872729562,7.50516015167
0,2.0533333333333337,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.704143047333,0.327902078629,1.0,0.0351810455322,0.0198979377747,0.0275394916534,0.0171336260709,0.159692570761,7.50516015167
0,2.3466666666666671,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.693881034851,0.312719106674,1.0,0.0334820747375,0.0334820747375,0.0334820747375,0.0142679295756,0.133260982958,7.62250721583
0,2.6400000000000006,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.711930990219,0.327276945114,1.0,0.0343019962311,0.0343019962311,0.0343019962311,0.0129931803906,0.123968539816,7.62250721583
0,2.9333333333333336,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.802980899811,0.357208967209,1.0,0.0203759670258,0.0203759670258,0.0203759670258,0.00694635239515,0.121775784276,7.46238410294
0,3.2266666666666675,4.4000000000000004,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.711356878281,0.310933113098,1.0,0.0187392234802,0.0187392234802,0.0187392234802,0.00580761058271,0.0963635681088,7.46238410294
0,0.96000000000000019,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,10.0,0.672684192657,0.33104300499,1.0,0.0306820869446,0.0177819728851,0.0200065672398,0.0319605072339,0.344836463531,7.42095892783
0,1.2480000000000002,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,6.0,0.708518028259,0.316768884659,1.0,0.0208368301392,0.0198149681091,0.0201824307442,0.0166961779961,0.253821221682,7.28265189592
0,1.5360000000000005,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.676640033722,0.315757989883,1.0,0.019740819931,0.0180230140686,0.0191672643026,0.0128520963093,0.205571607997,7.4517919568
