0.021704,0.01,-1.43284e-006,-4.55487e-021,-2.14332e-021,0.000142953,-2.14291e-019,-5.15563e-018,0.00162162,-2.14291e-019,-0.000142953,-4.54433e-019,-0.040879,
0.0238272,0.02,-4.3011e-006,-1.28082e-020,-6.01418e-021,0.00028418,-3.86768e-019,-9.31559e-018,0.00323865,-3.86768e-019,-0.00028418,-8.17321e-019,-0.0816674,
0.0256926,0.03,-8.61351e-006,-2.56471e-020,-1.20206e-020,0.000422314,-5.99584e-019,-1.44541e-017,0.00485802,-5.99584e-019,-0.000422314,-1.25732e-018,-0.122456,
0.0270316,0.04,-1.438e-005,-4.14276e-020,-1.93995e-020,0.000555491,-7.3544e-019,-1.7725e-017,0.00648108,-7.3544e-019,-0.000555491,-1.51638e-018,-0.163246,
0.0281844,0.05,-2.16115e-005,-6.18902e-020,-2.8966e-020,0.000681827,-9.51947e-019,-2.29286e-017,0.00810904,-9.51947e-019,-0.000681827,-1.92769e-018,-0.204036,
0.0292995,0.06,-3.03202e-005,-8.70521e-020,-4.07235e-020,0.000799433,-1.1676e-018,-2.81305e-017,0.00974312,-1.1676e-018,-0.000799433,-2.31144e-018,-0.244827,
0.0304478,0.07,-4.05194e-005,-1.16113e-019,-5.43109e-020,0.000906406,-1.34577e-018,-3.24161e-017,0.0113846,-1.34577e-018,-0.000906406,-2.5808e-018,-0.285618,
0.0315076,0.08,-5.22236e-005,-1.49124e-019,-6.97368e-020,0.00100083,-1.52323e-018,-3.67378e-017,0.0130346,-1.52323e-018,-0.00100083,-2.81639e-018,-0.326409,
0.0326276,0.09,-6.54482e-005,-1.86107e-019,-8.70581e-020,0.00108078,-1.7046e-018,-4.10668e-017,0.0146945,-1.7046e-018,-0.00108078,-3.01034e-018,-0.367201,
0.0337007,0.1,-8.02101e-005,-2.2802e-019,-1.06697e-019,0.0011443,-1.92601e-018,-4.64335e-017,0.0163654,-1.92601e-018,-0.0011443,-3.24828e-018,-0.407993,
0.0362018,0.11,-9.65274e-005,-2.7317e-019,-1.27829e-019,0.00118942,-2.06284e-018,-4.99081e-017,0.0180487,-2.06284e-018,-0.00118942,-3.26164e-018,-0.448786,
0.0376088,0.12,-0.000114419,-3.21672e-019,-1.50636e-019,0.00121415,-2.21536e-018,-5.34933e-017,0.0197456,-2.21536e-018,-0.00121415,-3.2299e-018,-0.489579,
0.0387943,0.13,-0.000133906,-3.75227e-019,-1.75831e-019,0.00121647,-2.43635e-018,-5.8932e-017,0.0214574,-2.43635e-018,-0.00121647,-3.30193e-018,-0.530372,
0.0398969,0.14,-0.000155009,-4.32267e-019,-2.02683e-019,0.00119433,-2.58133e-018,-6.26269e-017,0.0231853,-2.58133e-018,-0.00119433,-3.14542e-018,-0.571165,
0.0410545,0.15,-0.000177752,-4.93703e-019,-2.31631e-019,0.00114565,-2.76688e-018,-6.73038e-017,0.0249307,-2.76688e-018,-0.00114565,-3.00483e-018,-0.611959,
0.0440621,0.16,-0.000202159,-5.59618e-019,-2.62849e-019,0.00106832,-2.96629e-018,-7.20489e-017,0.0266949,-2.96629e-018,-0.00106832,-2.78863e-018,-0.652753,
0.0755778,0.17,-0.000228256,-6.29224e-019,-2.95817e-019,0.000960191,-3.10982e-018,-7.59156e-017,0.0284793,-3.10982e-018,-0.000960191,-2.40708e-018,-0.693546,
0.0775724,0.18,-0.000256069,-7.03462e-019,-3.31112e-019,0.00081907,-3.30682e-018,-8.07874e-017,0.0302851,-3.30682e-018,-0.00081907,-2.02704e-018,-0.73434,
0.079116,0.19,-0.000285628,-7.83344e-019,-3.69277e-019,0.00064273,-3.55358e-018,-8.67367e-017,0.0321137,-3.55358e-018,-0.00064273,-1.64242e-018,-0.775134,
0.0970437,0.2,-0.000316961,-8.67185e-019,-4.09368e-019,0.000428897,-3.70077e-018,-9.08359e-017,0.0339664,-3.70077e-018,-0.000428897,-9.80021e-019,-0.815928,
0.115968,0.21,-0.0003501,-9.56011e-019,-4.51935e-019,0.000175247,-3.89787e-018,-9.60242e-017,0.0358448,-3.89787e-018,-0.000175247,-3.07834e-019,-0.856722,
0.126851,0.22,-0.000385078,-1.04989e-018,-4.97391e-019,0.00012059,-4.13044e-018,-1.01261e-016,0.0377502,-4.13044e-018,0.00012059,4.80748e-019,-0.897516,
0.149289,0.23,-0.000421929,-1.14985e-018,-5.46271e-019,0.000461041,-4.41003e-018,-1.07594e-016,0.039684,-4.41003e-018,0.000461041,1.30009e-018,-0.938309,
0.163895,0.24,-0.000460689,-1.25427e-018,-5.97841e-019,0.000848587,-4.60966e-018,-1.1214e-016,0.0416478,-4.60966e-018,0.000848587,2.42177e-018,-0.979103,
0.17927,0.25,-0.000501394,-1.36413e-018,-6.52477e-019,0.00128577,-4.83989e-018,-1.17731e-016,0.0436429,-4.83989e-018,0.00128577,3.58545e-018,-1.0199,
0.195361,0.26,-0.000544085,-1.48044e-018,-7.10705e-019,0.00177519,-5.11476e-018,-1.24359e-016,0.0456708,-5.11476e-018,0.00177519,4.80843e-018,-1.06069,
0.205987,0.27,-0.000745307,2.74255e-007,2.67749e-005,0.0188127,0.00268003,0.000859546,-0.589133,0.00268003,-0.0188127,2.57779e-005,-0.439302,
0.220645,0.28,-0.00083943,-4.68614e-006,9.49108e-006,0.00942528,-0.00172838,-0.00179654,-0.000497531,-0.00172838,-0.00941222,-0.000495868,-0.00171109,
0.231342,0.29,-0.000853469,-4.07874e-006,-1.54613e-006,0.00140526,-0.00110374,-0.00112029,-0.00124789,-0.00110374,-0.00140394,6.07442e-005,3.97676e-005,
0.242455,0.3,-0.000855898,-3.9667e-006,-3.67672e-006,0.00024311,-0.000213063,0.000195996,-0.000159997,-0.000213063,-0.000242852,1.12028e-005,5.37105e-005,
0.252843,0.31,-0.000856655,-4.03371e-006,-6.99887e-006,7.6009e-005,-0.00033222,0.000277517,-0.000300821,-0.00033222,-7.57128e-005,-6.70377e-006,0.000130008,
0.261379,0.32,-0.000856883,-4.17854e-006,-8.36121e-006,2.7041e-005,-0.000136237,0.000179239,-0.000198628,-0.000136237,-2.28345e-005,-1.44844e-005,0.000102689,
0.270227,0.33,-0.000856984,-4.2999e-006,-8.93117e-006,1.57926e-005,-5.69972e-005,0.000154264,-0.000117883,-5.69972e-005,-1.01043e-005,-1.21371e-005,8.4268e-005,
0.281883,0.34,-0.000857041,-4.40243e-006,-9.17553e-006,1.17351e-005,-2.44374e-005,0.000145261,-8.03168e-005,-2.44374e-005,-5.707e-006,-1.02539e-005,7.34036e-005,
0.292321,0.35,-0.000857079,-4.47515e-006,-9.28199e-006,8.20773e-006,-1.0646e-005,0.000129268,-6.10923e-005,-1.0646e-005,-3.80473e-006,-7.27261e-006,6.58553e-005,
0.304973,0.36,-0.000857109,-4.53176e-006,-9.32608e-006,6.38746e-006,-4.41009e-006,0.000114553,-5.09693e-005,-4.41009e-006,-2.95576e-006,-5.66243e-006,6.01308e-005,
0.316085,0.37,-0.000857134,-4.5829e-006,-9.34271e-006,5.69273e-006,-1.66343e-006,0.000102765,-4.46229e-005,-1.66343e-006,-2.50082e-006,-5.11401e-006,5.48717e-005,
0.327025,0.38,-0.000857156,-4.6296e-006,-9.34725e-006,5.16027e-006,-4.54278e-007,9.20959e-005,-3.96338e-005,-4.54278e-007,-2.19413e-006,-4.67056e-006,4.98443e-005,
0.342398,0.39,-0.000857175,-4.67202e-006,-9.34641e-006,4.66891e-006,8.37806e-008,8.25902e-005,-3.54084e-005,8.37806e-008,-1.95129e-006,-4.2416e-006,4.51945e-005,
0.355237,0.4,-0.000857193,-4.71031e-006,-9.34314e-006,4.20861e-006,3.27381e-007,7.41218e-005,-3.17231e-005,3.27381e-007,-1.74479e-006,-3.82989e-006,4.09558e-005,
0.36639,0.41,-0.000857208,-4.74478e-006,-9.33873e-006,3.78499e-006,4.40216e-007,6.65518e-005,-2.84661e-005,4.40216e-007,-1.56409e-006,-3.44671e-006,3.71115e-005,
0.376871,0.42,-0.000857222,-4.77575e-006,-9.3338e-006,3.40058e-006,4.93867e-007,5.97665e-005,-2.55668e-005,4.93867e-007,-1.40398e-006,-3.09722e-006,3.36294e-005,
0.389131,0.43,-0.000857235,-4.80356e-006,-9.32859e-006,3.05416e-006,5.19971e-007,5.36756e-005,-2.29744e-005,5.19971e-007,-1.26121e-006,-2.78159e-006,3.04756e-005,
0.398485,0.44,-0.000857246,-4.82854e-006,-9.32327e-006,2.74277e-006,5.327e-007,4.82045e-005,-2.06505e-005,5.327e-007,-1.13342e-006,-2.49763e-006,2.76188e-005,
0.409317,0.45,-0.000857256,-4.85096e-006,-9.31788e-006,2.46305e-006,5.38508e-007,4.3289e-005,-1.85643e-005,5.38508e-007,-1.01879e-006,-2.24247e-006,2.50305e-005,
0.419586,0.46,-0.000857266,-4.87109e-006,-9.31248e-006,2.21177e-006,5.40407e-007,3.88726e-005,-1.66899e-005,5.40407e-007,-9.15857e-007,-2.01324e-006,2.26854e-005,
0.428978,0.47,-0.000857274,-4.88917e-006,-9.30708e-006,1.98602e-006,5.39855e-007,3.49044e-005,-1.50053e-005,5.39855e-007,-8.23365e-007,-1.8073e-006,2.05605e-005,
0.439573,0.48,-0.000857281,-4.90539e-006,-9.3017e-006,1.78319e-006,5.376e-007,3.13392e-005,-1.34909e-005,5.376e-007,-7.4023e-007,-1.62229e-006,1.8635e-005,
0.451992,0.49,-0.000857288,-4.91995e-006,-9.29636e-006,1.60094e-006,5.34065e-007,2.81359e-005,-1.21294e-005,5.34065e-007,-6.65494e-007,-1.45606e-006,1.68902e-005,
0.461684,0.5,-0.000857294,-4.93302e-006,-9.29107e-006,1.43718e-006,5.29517e-007,2.5258e-005,-1.09054e-005,5.29517e-007,-5.98306e-007,-1.30672e-006,1.53091e-005,
0.473342,0.51,-0.000857299,-4.94452e-006,-9.28604e-006,1.27029e-006,5.02817e-007,2.25624e-005,-9.79995e-006,5.02817e-007,-5.39481e-007,-1.15004e-006,1.3884e-005,
0.484595,0.52,-0.000857304,-4.95482e-006,-9.28122e-006,1.13873e-006,4.82007e-007,2.01986e-005,-8.81918e-006,4.82007e-007,-4.85471e-007,-1.03006e-006,1.25957e-005,
0.497255,0.53,-0.000857308,-4.9641e-006,-9.27659e-006,1.02558e-006,4.63194e-007,1.81034e-005,-7.93428e-006,4.63194e-007,-4.36911e-007,-9.2786e-007,1.14213e-005,
0.508141,0.54,-0.000857312,-4.97243e-006,-9.27213e-006,9.21504e-007,4.46047e-007,1.62259e-005,-7.13402e-006,4.46047e-007,-3.93036e-007,-8.33482e-007,1.03531e-005,
0.518745,0.55,-0.000857316,-4.9799e-006,-9.26782e-006,8.26577e-007,4.30088e-007,1.45426e-005,-6.41337e-006,4.30088e-007,-3.53457e-007,-7.47194e-007,9.38447e-006,
0.52924,0.56,-0.000857319,-4.98658e-006,-9.26363e-006,7.39421e-007,4.19584e-007,1.30304e-005,-5.76629e-006,4.19584e-007,-3.17612e-007,-6.67732e-007,8.505e-006,
0.540191,0.57,-0.000857322,-4.99253e-006,-9.2595e-006,6.5965e-007,4.12958e-007,1.16626e-005,-5.184e-006,4.12958e-007,-2.85367e-007,-5.9473e-007,7.70729e-006,
0.552588,0.58,-0.000857324,-4.99781e-006,-9.25541e-006,5.87223e-007,4.09141e-007,1.04254e-005,-4.66062e-006,4.09141e-007,-2.56405e-007,-5.28288e-007,6.98467e-006,
