0.021704,0.01,0,0,0,0,0,
0.0238272,0.02,0,0,0,0,0,
0.0256926,0.03,0,0,0,0,0,
0.0270316,0.04,0,0,0,0,0,
0.0281844,0.05,0,0,0,0,0,
0.0292995,0.06,0,0,0,0,0,
0.0304478,0.07,0,0,0,0,0,
0.0315076,0.08,0,0,0,0,0,
0.0326276,0.09,0,0,0,0,0,
0.0337007,0.1,0,0,0,0,0,
0.0362018,0.11,0,0,0,0,0,
0.0376088,0.12,0,0,0,0,0,
0.0387943,0.13,0,0,0,0,0,
0.0398969,0.14,0,0,0,0,0,
0.0410545,0.15,0,0,0,0,0,
0.0440621,0.16,0,0,0,0,0,
0.0755778,0.17,0,0,0,0,0,
0.0775724,0.18,0,0,0,0,0,
0.079116,0.19,0,0,0,0,0,
0.0970437,0.2,0,0,0,0,0,
0.115968,0.21,0,0,0,0,0,
0.126851,0.22,0,0,0,0,0,
0.149289,0.23,0,0,0,0,0,
0.163895,0.24,0,0,0,0,0,
0.17927,0.25,0,0,0,0,0,
0.195361,0.26,0,0,0,0,0,
0.205987,0.27,0,0,0,0,0,
0.220645,0.28,0,0,0,0,0,
0.231342,0.29,0,0,0,0,0,
0.242455,0.3,0,0,0,0,0,
0.252843,0.31,0,0,0,0,0,
0.261379,0.32,0,0,0,0,0,
0.270227,0.33,0,0,0,0,0,
0.281883,0.34,0,0,0,0,0,
0.292321,0.35,0,0,0,0,0,
0.304973,0.36,0,0,0,0,0,
0.316085,0.37,0,0,0,0,0,
0.327025,0.38,0,0,0,0,0,
0.342398,0.39,0,0,0,0,0,
0.355237,0.4,0,0,0,0,0,
0.36639,0.41,0,0,0,0,0,
0.376871,0.42,0,0,0,0,0,
0.389131,0.43,0,0,0,0,0,
0.398485,0.44,0,0,0,0,0,
0.409317,0.45,0,0,0,0,0,
0.419586,0.46,0,0,0,0,0,
0.428978,0.47,0,0,0,0,0,
0.439573,0.48,0,0,0,0,0,
0.451992,0.49,0,0,0,0,0,
0.461684,0.5,0,0,0,0,0,
0.473342,0.51,0,0,0,0,0,
0.484595,0.52,0,0,0,0,0,
0.497255,0.53,0,0,0,0,0,
0.508141,0.54,0,0,0,0,0,
0.518745,0.55,0,0,0,0,0,
0.52924,0.56,0,0,0,0,0,
0.540191,0.57,0,0,0,0,0,
0.552588,0.58,0,0,0,0,0,
0.563721,0.59,0,0,0,0,0,
0.581825,0.6,0,0,0,0,0,
0.594403,0.61,0,0,0,0,0,
0.606996,0.62,0,0,0,0,0,
0.617799,0.63,0,0,0,0,0,
0.627862,0.64,0,0,0,0,0,
0.638193,0.65,0,0,0,0,0,
0.649387,0.66,0,0,0,0,0,
0.660398,0.67,0,0,0,0,0,
0.671546,0.68,0,0,0,0,0,
0.683783,0.69,0,0,0,0,0,
0.696197,0.7,0,0,0,0,0,
0.707693,0.71,0,0,0,0,0,
0.720127,0.72,0,0,0,0,0,
0.733172,0.73,0,0,0,0,0,
0.747521,0.74,0,0,0,0,0,
0.760517,0.75,0,0,0,0,0,
0.774417,0.76,0,0,0,0,0,
0.787452,0.77,0,0,0,0,0,
0.800022,0.78,0,0,0,0,0,
0.813793,0.79,0,0,0,0,0,
0.826347,0.8,0,0,0,0,0,
0.839745,0.81,0,0,0,0,0,
0.853763,0.82,0,0,0,0,0,
0.865512,0.83,0,0,0,0,0,
0.898304,0.84,0,0,0,0,0,
0.909245,0.85,0,0,0,0,0,
0.919825,0.86,0,0,0,0,0,
0.932272,0.87,0,0,0,0,0,
0.943063,0.88,0,0,0,0,0,
0.953574,0.89,0,0,0,0,0,
0.964791,0.9,0,0,0,0,0,
0.975889,0.91,0,0,0,0,0,
0.986534,0.92,0,0,0,0,0,
0.997081,0.93,0,0,0,0,0,
1.00834,0.94,0,0,0,0,0,
1.02004,0.95,0,0,0,0,0,
1.03449,0.96,0,0,0,0,0,
1.04666,0.97,0,0,0,0,0,
1.0599,0.98,0,0,0,0,0,
1.07252,0.99,0,0,0,0,0,
1.08591,1,0,0,0,0,0,
1.09678,1.01,0,0,0,0,0,
1.10887,1.02,0,0,0,0,0,
1.12578,1.03,0,0,0,0,0,
1.13773,1.04,0,0,0,0,0,
1.15106,1.05,0,0,0,0,0,
1.16503,1.06,0,0,0,0,0,
1.18055,1.07,0,0,0,0,0,
1.1957,1.08,0,0,0,0,0,
1.20979,1.09,0,0,0,0,0,
1.22388,1.1,0,0,0,0,0,
1.23379,1.11,0,0,0,0,0,
1.2448,1.12,0,0,0,0,0,
1.25424,1.13,0,0,0,0,0,
1.26501,1.14,0,0,0,0,0,
1.30273,1.15,0,0,0,0,0,
1.32349,1.16,0,0,0,0,0,
1.34191,1.17,0,0,0,0,0,
1.35304,1.18,0,0,0,0,0,
1.36893,1.19,0,0,0,0,0,
1.38071,1.2,0,0,0,0,0,
1.39281,1.21,0,0,0,0,0,
1.40823,1.22,0,0,0,0,0,
1.42027,1.23,0,0,0,0,0,
1.43642,1.24,0,0,0,0,0,
1.4499,1.25,0,0,0,0,0,
1.45881,1.26,0,0,0,0,0,
1.4813,1.27,0,0,0,0,0,
1.49013,1.28,0,0,0,0,0,
1.49964,1.29,0,0,0,0,0,
1.50867,1.3,0,0,0,0,0,
1.51882,1.31,0,0,0,0,0,
1.52785,1.32,0,0,0,0,0,
1.5361,1.33,0,0,0,0,0,
1.54481,1.34,0,0,0,0,0,
1.56041,1.35,0,0,0,0,0,
1.58057,1.36,0,0,0,0,0,
1.60899,1.37,0,0,0,0,0,
1.62606,1.38,0,0,0,0,0,
1.65106,1.39,0,0,0,0,0,
1.66254,1.4,0,0,0,0,0,
1.68183,1.41,0,0,0,0,0,
1.70776,1.42,0,0,0,0,0,
1.72333,1.43,0,0,0,0,0,
1.76079,1.44,0,0,0,0,0,
1.76972,1.45,0,0,0,0,0,
1.78063,1.46,0,0,0,0,0,
1.79043,1.47,0,0,0,0,0,
1.80235,1.48,0,0,0,0,0,
1.8129,1.49,0,0,0,0,0,
1.82355,1.5,0,0,0,0,0,
1.83819,1.51,0,0,0,0,0,
1.85685,1.52,0,0,0,0,0,
1.86989,1.53,0,0,0,0,0,
1.88489,1.54,0,0,0,0,0,
1.89724,1.55,0,0,0,0,0,
1.92475,1.56,0,0,0,0,0,
1.93578,1.57,0,0,0,0,0,
1.94602,1.58,0,0,0,0,0,
1.95638,1.59,0,0,0,0,0,
1.96685,1.6,0,0,0,0,0,
1.98208,1.61,0,0,0,0,0,
1.99299,1.62,0,0,0,0,0,
2.03375,1.63,0,0,0,0,0,
2.06578,1.64,0,0,0,0,0,
2.0766,1.65,0,0,0,0,0,
2.08853,1.66,0,0,0,0,0,
2.09928,1.67,0,0,0,0,0,
2.13537,1.68,0,0,0,0,0,
2.14623,1.69,0,0,0,0,0,
2.16601,1.7,0,0,0,0,0,
2.20489,1.71,0,0,0,0,0,
2.21583,1.72,0,0,0,0,0,
2.2263,1.73,0,0,0,0,0,
2.23647,1.74,0,0,0,0,0,
2.24914,1.75,0,0,0,0,0,
2.2595,1.76,0,0,0,0,0,
2.26961,1.77,0,0,0,0,0,
2.27967,1.78,0,0,0,0,0,
2.28953,1.79,0,0,0,0,0,
2.30109,1.8,0,0,0,0,0,
2.31162,1.81,0,0,0,0,0,
2.32986,1.82,0,0,0,0,0,
2.35798,1.83,0,0,0,0,0,
2.37893,1.84,0,0,0,0,0,
2.38975,1.85,0,0,0,0,0,
2.4005,1.86,0,0,0,0,0,
2.41508,1.87,0,0,0,0,0,
2.43865,1.88,0,0,0,0,0,
2.44819,1.89,0,0,0,0,0,
2.4608,1.9,0,0,0,0,0,
2.47139,1.91,0,0,0,0,0,
2.48198,1.92,0,0,0,0,0,
2.49241,1.93,0,0,0,0,0,
2.50706,1.94,0,0,0,0,0,
2.52729,1.95,0,0,0,0,0,
2.54451,1.96,0,0,0,0,0,
2.55721,1.97,0,0,0,0,0,
2.57101,1.98,0,0,0,0,0,
2.58308,1.99,0,0,0,0,0,
2.59827,2,0,0,0,0,0,
2.60991,2.01,0,0,0,0,0,
15.1725,2.02,3.4076e-018,1.74874e-018,0.0502471,0.0502515,0.0502762,
15.1811,2.03,3.4076e-018,1.74874e-018,0.0502471,0.0502515,0.0502762,
15.1898,2.04,0.000524358,2.651e-005,0.0507843,0.0547539,0.0568755,
15.2009,2.05,0.00109366,5.56165e-005,0.0513799,0.0592562,0.0620291,
15.2135,2.06,0.00170792,8.74024e-005,0.0520215,0.0637584,0.0661305,
15.2287,2.07,0.00236711,0.00012195,0.0526999,0.0682604,0.0694479,
15.2555,2.08,0.00307123,0.000159343,0.0534085,0.0727622,0.0721692,
15.2683,2.09,0.00382027,0.000199663,0.0541418,0.077264,0.0744292,
15.2807,2.1,0.00461424,0.000242994,0.0548959,0.0817656,0.0763266,
15.2927,2.11,0.00545312,0.000289418,0.0556674,0.0862672,0.0779351,
15.3043,2.12,0.00633691,0.000339017,0.0564538,0.0907686,0.0793106,
15.318,2.13,0.0072656,0.000391876,0.057253,0.09527,0.080496,
15.3448,2.14,0.00823918,0.000448075,0.0580632,0.0997713,0.0815247,
15.3567,2.15,0.00925766,0.000507699,0.0588831,0.104273,0.0824233,
15.3701,2.16,0.010321,0.00057083,0.0597114,0.108774,0.0832128,
15.3824,2.17,0.0114293,0.00063755,0.0605471,0.113275,0.0839102,
15.3934,2.18,0.0125824,0.000707943,0.0613893,0.117776,0.0845293,
15.405,2.19,0.0137803,0.000782091,0.0622374,0.122277,0.0850813,
15.4157,2.2,0.0150232,0.000860077,0.0630908,0.126779,0.0855756,
15.4274,2.21,0.0163109,0.000941984,0.0639488,0.13128,0.08602,
15.4387,2.22,0.0176434,0.00102789,0.064811,0.135781,0.086421,
44.647,2.23,0.0190208,0.00111789,0.0656771,0.140282,0.0867839,
44.6568,2.24,0.0204405,0.00121191,0.066579,0.144282,0.0934962,
44.6716,2.25,0.0219,0.00130993,0.0675453,0.148281,0.099674,
44.7021,2.26,0.0233993,0.00141212,0.0685709,0.152279,0.105373,
44.7273,2.27,0.0249384,0.00151866,0.0696513,0.156277,0.110641,
44.739,2.28,0.0265173,0.0016297,0.0707824,0.160275,0.115521,
44.7612,2.29,0.0281359,0.00174542,0.0719606,0.164271,0.120051,
44.7832,2.3,0.0297942,0.00186597,0.0731824,0.168268,0.124263,
44.794,2.31,0.0314922,0.00199154,0.0744449,0.172264,0.128186,
44.8048,2.32,0.0332299,0.00212227,0.0757452,0.176259,0.131846,
44.8158,2.33,0.0350073,0.00225835,0.077081,0.180254,0.135267,
44.8499,2.34,0.0368243,0.00239994,0.0784499,0.184249,0.138468,
44.8607,2.35,0.038681,0.0025472,0.0798497,0.188244,0.141469,
44.8863,2.36,0.0405772,0.0027003,0.0812786,0.192239,0.144285,
44.8976,2.37,0.042513,0.00285941,0.0827349,0.196233,0.146931,
44.9179,2.38,0.0444884,0.00302469,0.0842167,0.200228,0.149421,
44.9284,2.39,0.0465034,0.00319632,0.0857228,0.204222,0.151767,
44.9667,2.4,0.0485579,0.00337445,0.0872516,0.208216,0.153979,
44.9864,2.41,0.0506519,0.00355926,0.088802,0.212211,0.156068,
44.9975,2.42,0.0527854,0.0037509,0.0903726,0.216205,0.158042,
50.3975,2.43,0.0549583,0.00394956,0.0919625,0.2202,0.15991,
50.4051,2.44,0.0571708,0.00415541,0.093596,0.224199,0.166726,
50.4125,2.45,0.0594227,0.00436872,0.0952959,0.228196,0.173192,
50.422,2.46,0.061714,0.00458977,0.0970587,0.232192,0.17933,
50.4324,2.47,0.0640446,0.00481883,0.0988814,0.236186,0.185164,
50.4405,2.48,0.0664146,0.00505619,0.100761,0.240178,0.190714,
50.448,2.49,0.0688238,0.00530212,0.102695,0.244169,0.195997,
50.4561,2.5,0.0712722,0.0055569,0.10468,0.248159,0.201031,
50.4647,2.51,0.0737598,0.00582081,0.106715,0.252148,0.205832,
50.4736,2.52,0.0762865,0.00609413,0.108796,0.256136,0.210413,
50.4821,2.53,0.0788522,0.00637714,0.110922,0.260123,0.214788,
50.4909,2.54,0.081457,0.00667011,0.113091,0.264109,0.218969,
50.4982,2.55,0.0841007,0.00697333,0.115301,0.268095,0.222968,
50.507,2.56,0.0867832,0.00728707,0.11755,0.27208,0.226795,
50.5161,2.57,0.0895047,0.00761161,0.119836,0.276064,0.230459,
50.5233,2.58,0.0922649,0.00794723,0.122159,0.280049,0.233969,
50.5309,2.59,0.0950639,0.00829421,0.124515,0.284033,0.237335,
50.5384,2.6,0.0979016,0.00865282,0.126905,0.288018,0.240563,
50.547,2.61,0.100778,0.00902336,0.129326,0.292002,0.24366,
50.5556,2.62,0.103693,0.00940608,0.131778,0.295987,0.246634,
50.5643,2.63,0.106646,0.00980128,0.134258,0.299973,0.249491,
58.9426,2.64,0.109638,0.0102093,0.136788,0.303971,0.256354,
58.9524,2.65,0.112669,0.0106304,0.139385,0.307965,0.262963,
58.9602,2.66,0.115738,0.0110651,0.142046,0.311955,0.26933,
58.9696,2.67,0.118845,0.0115138,0.144771,0.315943,0.275469,
58.99,2.68,0.121991,0.0119769,0.147555,0.319927,0.281389,
59.0072,2.69,0.125174,0.0124547,0.150398,0.323908,0.287102,
59.0206,2.7,0.128396,0.0129476,0.153296,0.327887,0.292617,
59.0367,2.71,0.131655,0.0134561,0.156249,0.331863,0.297944,
59.0518,2.72,0.134952,0.0139806,0.159255,0.335837,0.30309,
59.0612,2.73,0.138287,0.0145214,0.162311,0.33981,0.308065,
59.0713,2.74,0.141659,0.015079,0.165415,0.343781,0.312876,
59.0814,2.75,0.145068,0.0156537,0.168568,0.347751,0.317529,
59.0914,2.76,0.148515,0.016246,0.171765,0.351719,0.322031,
59.1012,2.77,0.151999,0.0168562,0.175008,0.355687,0.326389,
59.1111,2.78,0.15552,0.0174847,0.178293,0.359655,0.330608,
59.136,2.79,0.159078,0.018132,0.181619,0.363622,0.334693,
59.1456,2.8,0.162673,0.0187984,0.184986,0.367589,0.338651,
59.1552,2.81,0.166305,0.0194844,0.188392,0.371557,0.342485,
59.1645,2.82,0.169973,0.0201903,0.191836,0.375525,0.346201,
59.1738,2.83,0.173677,0.0209165,0.195316,0.379495,0.349802,
63.0731,2.84,0.177418,0.0216635,0.198848,0.383491,0.356705,
63.0824,2.85,0.181196,0.0224317,0.202449,0.387481,0.363418,
63.0912,2.86,0.18501,0.0232218,0.206116,0.391464,0.369951,
63.101,2.87,0.188859,0.0240342,0.209848,0.395441,0.376309,
63.1135,2.88,0.192745,0.0248695,0.213642,0.399412,0.382499,
63.1252,2.89,0.196666,0.0257281,0.217497,0.403379,0.388527,
63.1427,2.9,0.200622,0.0266105,0.221412,0.407341,0.394399,
63.1546,2.91,0.204614,0.0275174,0.225385,0.411298,0.40012,
63.1668,2.92,0.20864,0.0284491,0.229414,0.415252,0.405695,
63.1783,2.93,0.212701,0.0294061,0.233498,0.419203,0.41113,
63.1939,2.94,0.216797,0.0303891,0.237636,0.423151,0.416427,
63.2074,2.95,0.220926,0.0313986,0.241826,0.427097,0.421593,
63.2194,2.96,0.22509,0.0324349,0.246067,0.431041,0.42663,
63.2324,2.97,0.229287,0.0334987,0.250358,0.434983,0.431542,
63.2436,2.98,0.233518,0.0345904,0.254698,0.438925,0.436332,
63.2573,2.99,0.237782,0.0357106,0.259084,0.442866,0.441005,
63.2681,3,0.24208,0.0368598,0.263517,0.446808,0.445562,
63.2797,3.01,0.24641,0.0380385,0.267995,0.45075,0.450007,
63.2909,3.02,0.250773,0.0392471,0.272517,0.454693,0.454342,
63.3017,3.03,0.255168,0.0404863,0.277082,0.458639,0.45857,
66.9979,3.04,0.259596,0.0417566,0.281702,0.462633,0.465502,
67.0075,3.05,0.264056,0.0430587,0.286391,0.466616,0.4723,
67.026,3.06,0.268548,0.0443931,0.291148,0.470588,0.478968,
67.0344,3.07,0.273072,0.0457605,0.29597,0.474551,0.485509,
67.0462,3.08,0.277626,0.0471615,0.300858,0.478505,0.491927,
67.0567,3.09,0.282212,0.0485967,0.305809,0.482451,0.498225,
67.0668,3.1,0.286828,0.0500667,0.310822,0.486389,0.504406,
67.086,3.11,0.291473,0.0515721,0.315896,0.490321,0.510472,
67.0955,3.12,0.296149,0.0531135,0.321031,0.494246,0.516426,
67.1081,3.13,0.300853,0.0546914,0.326224,0.498166,0.52227,
67.1178,3.14,0.305586,0.0563066,0.331476,0.502082,0.528005,
67.1282,3.15,0.310348,0.0579596,0.336784,0.505994,0.533633,
67.1378,3.16,0.315138,0.059651,0.342148,0.509903,0.539157,
67.1472,3.17,0.319955,0.0613814,0.347567,0.51381,0.544578,
67.1661,3.18,0.324799,0.0631514,0.353039,0.517716,0.549896,
67.1828,3.19,0.32967,0.0649616,0.358565,0.521621,0.555114,
67.198,3.2,0.334568,0.0668126,0.364141,0.525526,0.560232,
67.2116,3.21,0.339492,0.0687051,0.369769,0.529433,0.56525,
67.2246,3.22,0.344441,0.0706395,0.375446,0.533341,0.570171,
67.2407,3.23,0.349415,0.0726167,0.381172,0.537252,0.574994,
72.9538,3.24,0.354415,0.0746372,0.386957,0.541243,0.58195,
72.9619,3.25,0.35944,0.0767019,0.392811,0.545217,0.588827,
72.9697,3.26,0.364489,0.0788114,0.398733,0.549176,0.595627,
