|Nobsts|,|Tc|,|Tp|,|Ns|,|Nssol|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|MOB|,|PEN|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
3,0.6,2.4,14,210,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,28.0,3.27200007439,1.50800013542,1.0,0.320999860764,0.0629999637604,0.0879615361874,0.579583081934,2.72277802229,15.7242559728
3,0.6,2.4,15,225,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,23.0,3.39399981499,1.48699998856,1.0,0.332000017166,0.0650000572205,0.0934285776956,0.484166691701,2.16854164998,15.7327153436
3,0.6,2.4,16,240,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,24.0,3.63199996948,1.53100013733,1.0,0.365999937057,0.0699999332428,0.101863622665,0.571874901652,2.39218771458,15.7784493542
3,0.6,2.4,17,255,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,3.74399995804,1.49199986458,1.0,0.375,0.0729999542236,0.103499978781,0.625,2.48666644096,15.7408712815
3,0.6,2.4,18,270,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,3.95000004768,1.38199996948,1.0,0.401999950409,0.0729999542236,0.113400011063,0.711874912182,2.44729161263,15.7749685133
3,0.6,2.4,19,285,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,23.0,4.13899993896,1.67000007629,1.0,0.256000041962,0.0809998512268,0.109333333515,0.384000062943,2.50500011444,15.7692159208
3,0.6,2.4,20,300,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,25.0,4.3180000782,1.375,1.0,0.43799996376,0.0839998722076,0.124521742696,0.693499942621,2.17708333333,15.7237545619
3,0.6,2.4,21,315,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,4.53200006485,1.3789999485,1.0,0.492000102997,0.0810000896454,0.127875000238,0.820000171661,2.2983332475,15.743513932
3,0.6,2.4,22,330,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,4.60699987411,1.38400006294,1.0,0.430000066757,0.0839998722076,0.113520002365,0.752500116825,2.42200011015,15.7596774414
3,0.6,2.4,23,345,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,24.0,4.88999986649,1.36199998856,1.0,0.482000112534,0.0869998931885,0.137272726406,0.736389060815,2.08083331585,15.7324341012
3,0.6,2.4,24,360,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,25.0,4.94400000572,1.50600004196,1.0,0.455000162125,0.0909998416901,0.132347822189,0.72673637006,2.40541673369,15.7402529691
3,0.6,2.4,25,375,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,5.25200009346,1.36800003052,1.0,0.513000011444,0.0939998626709,0.140041659276,0.855000019073,2.28000005086,15.7435377142
3,0.6,2.4,26,390,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,5.41400003433,1.38100004196,1.0,0.541000127792,0.0969998836517,0.156160001755,0.939236332973,2.39756951729,15.7465508401
3,0.6,2.4,10,150,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,29.0,2.75599980354,1.50500011444,1.0,0.34500002861,0.0529999732971,0.110629620375,0.646875053644,2.82187521458,15.680172315
3,0.6,2.4,11,165,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,22.0,2.95600008965,1.33999991417,1.0,0.352999925613,0.0569999217987,0.0791000008583,0.490277674463,1.8611109919,15.6660495872
3,0.6,2.4,12,180,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,24.0,3.16700005531,1.49399995804,1.0,0.253000020981,0.0610001087189,0.0787272670052,0.386527809832,2.28249993589,15.7066816965
3,0.6,2.4,13,195,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,3.26200008392,1.37599992752,1.0,0.31200003624,0.0599999427795,0.0874999960264,0.520000060399,2.29333321253,15.7135742404
3,0.6,2.4,14,210,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,28.0,3.35899996758,1.3679997921,1.0,0.261000156403,0.0639998912811,0.0880384720289,0.471250282394,2.46999962462,15.7162878129
3,0.6,2.4,15,225,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,23.0,3.61299991608,1.36800003052,1.0,0.211999893188,0.0679998397827,0.0789047649929,0.3091665109,1.9950000445,15.6958564104
3,0.6,2.4,16,240,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,24.0,3.99699997902,1.5039999485,1.0,0.473000049591,0.0769999027252,0.118090911345,0.739062577486,2.34999991953,15.7376448364
3,0.6,2.4,17,255,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,4.22000002861,1.5150001049,1.0,0.50400018692,0.0820000171661,0.113124996424,0.840000311534,2.52500017484,15.7000090121
3,0.6,2.4,18,270,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,4.36699986458,1.39499998093,1.0,0.449000120163,0.077999830246,0.114600009918,0.795104379455,2.47031246622,15.7532619666
3,0.6,2.4,19,285,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,23.0,4.61800003052,1.70700001717,1.0,0.452000141144,0.0889999866486,0.11433332307,0.678000211716,2.56050002575,15.7493540128
3,0.6,2.4,20,300,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,25.0,4.78299999237,1.34200000763,1.0,0.561000108719,0.0929999351501,0.133521743443,0.888250172138,2.12483334541,15.6925575176
3,0.6,2.4,21,315,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,4.82899999619,1.35899996758,1.0,0.453000068665,0.0889999866486,0.121000011762,0.755000114441,2.26499994596,15.7097434056
3,0.6,2.4,22,330,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,5.02399992943,1.49000000954,1.0,0.511000156403,0.0980000495911,0.138520002365,0.894250273705,2.60750001669,15.7247971438
3,0.6,2.4,23,345,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,24.0,5.34999990463,1.41899991035,1.0,0.75,0.095999956131,0.134772723371,1.14583333333,2.16791652971,15.7067447058
3,0.6,2.4,24,360,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,25.0,5.54799985886,1.37800002098,1.0,0.671000003815,0.100000143051,0.145478258962,1.0717361172,2.20097225573,15.7103485087
3,0.6,2.4,25,375,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,26.0,5.43700003624,1.37400007248,1.0,0.725999832153,0.102999925613,0.15945832928,1.20999972026,2.2900001208,15.7136445769
3,0.6,2.4,26,390,6,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,3.0,0.0,27.0,5.6779999733,1.36599993706,1.0,0.767000198364,0.108000040054,0.14968000412,1.3315975666,2.3715276685,15.7157596645
7,0.6,2.4,10,150,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00202864118746,30.0,3.39100003242,2.07700014114,1.0,0.714999914169,0.129999876022,0.401464283466,1.34062483907,3.89437526464,16.3074251517
7,0.6,2.4,11,165,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00346517856108,22.0,3.56599998474,2.14599990845,1.0,0.99599981308,0.148999929428,0.430300009251,1.38333307372,2.9805554284,16.3254516117
7,0.6,2.4,12,180,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00300724376309,24.0,3.95700001717,1.91499996185,1.0,1.30200004578,0.148000001907,0.454727259549,1.9891667366,2.92569438616,16.2453891282
7,0.6,2.4,13,195,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.0017692092972,27.0,4.20200014114,1.90299987793,1.0,0.647000074387,0.0810000896454,0.432199993134,1.07833345731,3.17166646322,16.1780834701
7,0.6,2.4,14,210,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00110931366686,29.0,4.42900013924,1.9880001545,1.0,1.58800005913,0.0929999351501,0.517111107155,2.86722232898,3.58944472339,16.2936323251
7,0.6,2.4,15,225,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00171569645454,23.0,4.75699996948,1.93000006676,1.0,0.736999988556,0.173999786377,0.485428571701,1.07479164998,2.81458343069,16.2739144103
7,0.6,2.4,16,240,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00120202458275,25.0,5.08899998665,1.92600011826,1.0,0.944000005722,0.196000099182,0.5480869542,1.47500000894,3.00937518477,16.2150577058
7,0.6,2.4,17,255,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000575385941432,27.0,5.39200019836,2.11899995804,1.0,1.12199997902,0.112999916077,0.589600000381,1.86999996503,3.53166659673,16.237406062
7,0.6,2.4,18,270,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.057268587804,35.0,5.67999982834,2.36899995804,0.0,3.53299999237,0.119000196457,0.827363642779,6.25635415316,6.25635415316,20.3970941365
7,0.6,2.4,19,285,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000607928124939,24.0,6.01300001144,1.96300005913,1.0,0.784999847412,0.236999988556,0.592636368491,1.17749977112,2.94450008869,16.2113648344
