sep=,
0,0.204082,0.408163,0.612245,0.816327,1.02041,1.22449,1.42857,1.63265,1.83673,2.04082,2.2449,2.44898,2.65306,2.85714,3.06122,3.26531,3.46939,3.67347,3.87755,4.08163,4.28571,4.4898,4.69388,4.89796,5.10204,5.30612,5.5102,5.71429,5.91837,6.12245,6.32653,6.53061,6.73469,6.93878,7.14286,7.34694,7.55102,7.7551,7.95918,8.16327,8.36735,8.57143,8.77551,8.97959,9.18367,9.38776,9.59184,9.79592,10,
0.127171,-0.0716801,-0.194158,-0.249709,-0.247778,-0.19781,-0.10925,0.00845663,0.145865,0.29353,0.442006,0.581848,0.703611,0.797851,0.855121,0.865976,0.820972,0.712023,0.546853,0.343383,0.119708,-0.106082,-0.315893,-0.491634,-0.615211,-0.669258,-0.653125,-0.582872,-0.475288,-0.347162,-0.215283,-0.0964386,-0.00741789,0.0351492,0.0241476,-0.0327896,-0.126761,-0.248864,-0.390198,-0.541861,-0.694951,-0.840567,-0.969806,-1.07377,-1.14355,-1.17025,-1.14497,-1.0588,-0.902845,-0.668203,
