Tc,Tp,Ns,Nkn,Acc,MaxIt,NSE,FIR,LAS,MAX,MIN,AVG,TOT
0.8571428571428571,1.7142857142857144,20,6,0.0001,50,14.0,3.63077807426,3.73113203049,3.98511004448,0.145410060883,1.09959238768,12.9147861931
0.93061224489795913,1.7142857142857144,20,6,0.0001,50,13.0,3.58952617645,3.67601203918,1.04128909111,0.141327142715,0.620052576065,12.5436819371
1.0040816326530613,1.7142857142857144,20,6,0.0001,50,12.0,3.55421304703,3.63116121292,3.27871799469,0.408215999603,1.02670230865,13.0654011525
1.0775510204081633,1.7142857142857144,20,6,0.0001,50,11.0,3.5763669014,3.65714478493,1.28800392151,0.139693021774,0.745960765415,11.9653016007
1.1510204081632653,1.7142857142857144,20,6,0.0001,50,10.0,3.62847304344,3.71288990974,1.66270303726,0.141341924667,0.880393385887,11.790449923
1.2244897959183674,1.7142857142857144,20,6,0.0001,50,9.0,3.5300681591,3.61919093132,1.44866108894,0.161261081696,0.764223745891,11.5564155558
1.2979591836734694,1.7142857142857144,20,6,0.0001,50,9.0,3.72118616104,3.79461097717,1.4453189373,0.174429893494,0.800256558827,12.1442147761
1.3714285714285714,1.7142857142857144,20,6,0.0001,50,9.0,3.602684021,3.71208691597,2.06467986107,0.141470193863,0.823286669595,11.9909033822
0.41428571428571426,2.0714285714285712,20,6,0.0001,50,29.0,3.60401701927,3.70219492912,1.29905986786,0.141162872314,0.719858443296,13.589875377
0.50306122448979584,2.0714285714285712,20,6,0.0001,50,22.0,3.65966582298,3.66741514206,1.46226096153,0.140271902084,0.759531152248,12.56542233
0.59183673469387754,2.0714285714285712,20,6,0.0001,50,22.0,3.63087487221,3.72408604622,1.39909291267,0.142756938934,0.749244868755,14.4298055386
0.68061224489795913,2.0714285714285712,20,6,0.0001,50,18.0,3.58146095276,3.6680521965,1.47443199158,0.140094995499,0.809100851417,13.4559713461
0.76938775510204072,2.0714285714285712,20,6,0.0001,50,15.0,3.67699289322,3.78791713715,1.23276615143,0.144818067551,0.71218930758,12.7724393649
0.85816326530612241,2.0714285714285712,20,6,0.0001,50,13.0,3.58999109268,3.69092702866,1.19845700264,0.140752077103,0.762276519429,12.295538195
0.946938775510204,2.0714285714285712,20,6,0.0001,50,12.0,3.77128219604,3.7483818531,1.40744805336,0.14315199852,0.78843767643,11.9540193428
1.0357142857142856,2.0714285714285712,20,6,0.0001,50,12.0,3.63845586777,3.69321584702,1.30339884758,0.140602827072,0.722035288811,12.9300003328
1.1244897959183673,2.0714285714285712,20,6,0.0001,50,11.0,3.61403298378,3.70700502396,4.94627904892,0.190525054932,1.21160668797,13.9903155244
1.213265306122449,2.0714285714285712,20,6,0.0001,50,10.0,3.58052587509,3.66390800476,1.2876701355,0.140244007111,0.804694890976,12.2194937296
1.3020408163265307,2.0714285714285712,20,6,0.0001,50,9.0,3.58846592903,3.66715788841,1.871778965,0.139852046967,0.85566840853,11.9679052523
1.3908163265306122,2.0714285714285712,20,6,0.0001,50,8.0,3.65143704414,3.73842692375,1.22488594055,0.283942937851,0.865176121394,11.7931474872
1.4795918367346936,2.0714285714285712,20,6,0.0001,50,8.0,3.70291996002,3.75314188004,1.41271400452,0.14350104332,0.811592141787,11.5419893742
1.5683673469387753,2.0714285714285712,20,6,0.0001,50,8.0,3.59497404099,3.68425893784,1.29775190353,0.141566038132,0.828507224719,12.1637236324
1.657142857142857,2.0714285714285712,20,6,0.0001,50,7.0,3.68497014046,3.82332396507,1.23190188408,0.2853910923,0.773375749588,11.9519595795
0.48571428571428577,2.4285714285714288,20,6,0.0001,50,24.0,3.75337386131,3.72059106827,1.49110198021,0.191028833389,0.774808395993,13.5305091991
0.58979591836734702,2.4285714285714288,20,6,0.0001,50,18.0,3.63411211967,3.68779110909,1.20884990692,0.165328979492,0.793360009789,12.5432741649
0.69387755102040827,2.4285714285714288,20,6,0.0001,50,18.0,3.61173319817,3.73193001747,1.3841688633,0.167642831802,0.808071121573,14.3129639677
0.79795918367346941,2.4285714285714288,20,6,0.0001,50,15.0,3.69593310356,3.75045800209,2.3987698555,0.144587993622,0.938775117581,13.4141898511
0.90204081632653077,2.4285714285714288,20,6,0.0001,50,13.0,3.70325398445,3.81695699692,1.34931206703,0.193293094635,0.821772813797,12.7825248103
1.0061224489795919,2.4285714285714288,20,6,0.0001,50,11.0,3.635420084,3.69638085365,2.11761403084,0.279357910156,1.02015919156,12.3119552211
1.1102040816326531,2.4285714285714288,20,6,0.0001,50,10.0,3.63214182854,3.69451594353,1.13728404045,0.16530919075,0.752531349659,11.9528219814
1.2142857142857144,2.4285714285714288,20,6,0.0001,50,9.0,3.57685804367,3.66894984245,1.20216202736,0.189036130905,0.687502758844,11.6946299732
1.3183673469387758,2.4285714285714288,20,6,0.0001,50,9.0,3.7670750618,3.86809301376,1.27448797226,0.198953151703,0.723473957607,12.5272026306
1.4224489795918369,2.4285714285714288,20,6,0.0001,50,8.0,3.65689086914,3.71204900742,1.20202803612,0.190887928009,0.797154188156,12.1957095829
1.5265306122448981,2.4285714285714288,20,6,0.0001,50,8.0,3.58145308495,3.68579411507,1.08926200867,0.201271057129,0.758144696554,11.9800908724
1.6306122448979594,2.4285714285714288,20,6,0.0001,50,7.0,3.64339995384,3.71567511559,1.20542597771,0.28857588768,0.785489034653,11.7730008233
1.7346938775510206,2.4285714285714288,20,6,0.0001,50,7.0,3.69311213493,3.72146201134,1.61271381378,0.166621923447,0.904530715942,11.6100980006
1.8387755102040819,2.4285714285714288,20,6,0.0001,50,7.0,3.59050011635,3.67549204826,1.49365997314,0.164293050766,0.869430780411,12.2347670016
1.9428571428571431,2.4285714285714288,20,6,0.0001,50,6.0,3.77309012413,3.83659386635,2.01814103127,0.588820934296,1.15870022774,12.0432038909
0.55714285714285716,2.7857142857142856,20,6,0.0001,50,20.0,3.67040586472,4.2979490757,1.32595300674,0.190634965897,0.807096997897,13.5302841096
0.67653061224489797,2.7857142857142856,20,6,0.0001,50,16.0,3.69389510155,3.72213697433,1.39424300194,0.191596984863,0.833667993546,12.685479064
0.79591836734693877,2.7857142857142856,20,6,0.0001,50,16.0,3.56510400772,3.73360085487,1.40785598755,0.191195011139,0.887753401484,14.4765830749
0.91530612244897958,2.7857142857142856,20,6,0.0001,50,13.0,3.64759206772,3.74403691292,1.31647610664,0.288764953613,0.934359463778,13.5586080624
1.0346938775510204,2.7857142857142856,20,6,0.0001,50,11.0,3.6487030983,3.72877192497,1.50325012207,0.193094015121,0.87332590421,12.9581802885
1.1540816326530612,2.7857142857142856,20,6,0.0001,50,10.0,3.64493298531,3.76967096329,1.11228394508,0.280208110809,0.733270049095,12.5296339154
1.2734693877551022,2.7857142857142856,20,6,0.0001,50,9.0,3.67729401588,3.7731449604,1.15118503571,0.195202827454,0.708711726325,12.1920393747
1.3928571428571428,2.7857142857142856,20,6,0.0001,50,8.0,3.54498314857,3.66583800316,1.01029682159,0.278096199036,0.749643445015,11.887526681
1.5122448979591838,2.7857142857142856,20,6,0.0001,50,8.0,3.69557499886,3.73181986809,1.02977991104,0.284085035324,0.772636254628,12.7232395389
1.6316326530612246,2.7857142857142856,20,6,0.0001,50,8.0,3.60261082649,3.70923805237,1.84055399895,0.18998003006,0.92517165343,13.296341908
1.7510204081632654,2.7857142857142856,20,6,0.0001,50,7.0,3.59434914589,3.67787623405,1.92298007011,0.189702033997,0.909325790405,12.2253484493
1.8704081632653062,2.7857142857142856,20,6,0.0001,50,6.0,3.66122508049,3.71125888824,1.50111985207,0.194109916687,0.825909435749,12.0314414177
1.989795918367347,2.7857142857142856,20,6,0.0001,50,6.0,3.55400681496,3.64601802826,1.02068781853,0.368350982666,0.804039955139,11.7894907571
2.1091836734693876,2.7857142857142856,20,6,0.0001,50,6.0,3.56197595596,3.6510310173,1.02708411217,0.367024898529,0.806856751442,12.3864535855
2.2285714285714286,2.7857142857142856,20,6,0.0001,50,6.0,3.69386601448,3.82734298706,0.955497980118,0.194234132767,0.714086771011,12.2175913425
0.62857142857142856,3.1428571428571428,20,6,0.0001,50,18.0,3.63711285591,3.68395805359,1.22992300987,0.190046072006,0.762602746487,13.4888802316
0.76326530612244903,3.1428571428571428,20,6,0.0001,50,14.0,3.68712687492,3.69230079651,1.40705704689,0.287317037582,0.849457581838,12.5721828176
0.89795918367346939,3.1428571428571428,20,6,0.0001,50,14.0,3.64446997643,3.72992300987,1.40400481224,0.28377199173,0.826553980509,14.3230565648
1.0326530612244897,3.1428571428571428,20,6,0.0001,50,11.0,3.62504911423,4.20613193512,2.37034988403,0.276268959045,0.956764406628,13.32365938
1.1673469387755102,3.1428571428571428,20,6,0.0001,50,10.0,3.58873200417,3.66650795937,1.289716959,0.363672971725,0.815968841314,12.8017298017
1.3020408163265307,3.1428571428571428,20,6,0.0001,50,8.0,3.75113797188,5.01889014244,1.15148496628,0.573436021805,0.901942451795,12.2738816599
1.4367346938775509,3.1428571428571428,20,6,0.0001,50,8.0,3.59529995918,3.68612289429,1.47235894203,0.364396095276,0.846106171608,12.0072176802
1.5714285714285714,3.1428571428571428,20,6,0.0001,50,7.0,3.60125517845,3.63566017151,1.89563989639,0.282417058945,1.00602736473,11.74618306
1.7061224489795919,3.1428571428571428,20,6,0.0001,50,7.0,3.61744093895,3.65636515617,1.12008714676,0.277634859085,0.783856010437,12.5723956941
1.8408163265306123,3.1428571428571428,20,6,0.0001,50,6.0,3.56182289124,4.25157904625,1.01529216766,0.735408067703,0.874357283115,12.18918059
1.9755102040816328,3.1428571428571428,20,6,0.0001,50,6.0,3.75044703484,3.85910797119,1.17148780823,0.381792068481,0.821596205235,11.9939183636
2.1102040816326531,3.1428571428571428,20,6,0.0001,50,6.0,3.63387203217,3.69855093956,1.41338801384,0.367942094803,0.958914279938,11.7952649931
2.2448979591836737,3.1428571428571428,20,6,0.0001,50,5.0,3.69226694107,3.84997701645,1.12633490562,0.755609035492,1.00225464503,11.6201777339
2.379591836734694,3.1428571428571428,20,6,0.0001,50,5.0,3.57264089584,3.65182113647,1.10505199432,0.737551927567,0.9813636144,12.1589317261
2.5142857142857142,3.1428571428571428,20,6,0.0001,50,5.0,3.6004319191,3.70100998878,1.39638495445,0.554705142975,0.961375077566,12.0229388557
0.69999999999999996,3.5,20,6,0.0001,50,15.0,3.56541395187,4.88907599449,1.30249190331,0.280906915665,0.887753138175,13.3538549712
0.84999999999999987,3.5,20,6,0.0001,50,12.0,3.68948101997,4.96327090263,1.4036359787,0.282749891281,0.847765278816,12.5507136397
0.99999999999999989,3.5,20,6,0.0001,50,12.0,3.62185192108,4.96474814415,1.38735103607,0.282608985901,0.822969436646,14.2006933083
1.1499999999999999,3.5,20,6,0.0001,50,10.0,3.71667695045,4.28148293495,1.09932589531,0.280571937561,0.803366839886,13.3618653397
1.2999999999999998,3.5,20,6,0.0001,50,8.0,3.58279109001,4.87773895264,1.0162498951,0.54830288887,0.842157840729,12.6707707402
1.4499999999999997,3.5,20,6,0.0001,50,7.0,3.61997199059,4.94852209091,1.02735686302,0.743453025818,0.911846780777,12.2849293145
1.5999999999999996,3.5,20,6,0.0001,50,7.0,3.62078380585,3.67256903648,1.10464501381,0.280600070953,0.71980047226,12.0100958662
1.7499999999999998,3.5,20,6,0.0001,50,6.0,3.58944988251,4.29014086723,0.829757928848,0.644191026688,0.757255911827,11.743227429
1.8999999999999997,3.5,20,6,0.0001,50,6.0,3.68080091476,4.38575911522,0.852298974991,0.66583108902,0.803826570511,12.4932031394
2.0499999999999998,3.5,20,6,0.0001,50,6.0,3.67558288574,3.75336503983,1.40782904625,0.371598958969,0.844637513161,12.2683059641
2.1999999999999993,3.5,20,6,0.0001,50,5.0,3.69239592552,5.0426030159,1.32378101349,0.664102077484,1.00942071279,11.9919665144
2.3499999999999996,3.5,20,6,0.0001,50,5.0,3.67651295662,3.7616379261,0.925492048264,0.750209093094,0.843588431676,11.833305783
2.4999999999999996,3.5,20,6,0.0001,50,5.0,3.64289307594,3.71960091591,1.27455592155,0.374779939651,0.835075298945,11.6721665585
2.6499999999999995,3.5,20,6,0.0001,50,5.0,3.6028277874,3.7068529129,1.19672393799,0.37088394165,0.803632974625,12.2722119299
2.7999999999999998,3.5,20,6,0.0001,50,4.0,3.74084615707,5.08299303055,0.951564788818,0.864444971085,0.908004879951,12.0464018449
0.77142857142857146,3.8571428571428572,20,6,0.0001,50,13.0,3.66545796394,4.9866399765,1.11319613457,0.562237977982,0.842442534187,13.2963992287
0.93673469387755104,3.8571428571428572,20,6,0.0001,50,10.0,3.65680909157,4.9829480648,1.03632903099,0.655428886414,0.867368668318,12.4990143678
1.1020408163265307,3.8571428571428572,20,6,0.0001,50,10.0,3.69534397125,5.00037884712,1.0543179512,0.741266965866,0.844090759754,13.9861382928
1.2673469387755103,3.8571428571428572,20,6,0.0001,50,9.0,3.56843304634,4.84013009071,1.10303711891,0.277486085892,0.760546445847,13.3578021998
1.4326530612244899,3.8571428571428572,20,6,0.0001,50,7.0,3.64580082893,4.99100089073,1.2158370018,0.563663005829,0.914254570007,12.6550674262
1.5979591836734695,3.8571428571428572,20,6,0.0001,50,7.0,3.66473889351,3.75107097626,1.0338549614,0.382230997086,0.793084192276,12.3478915705
1.7632653061224492,3.8571428571428572,20,6,0.0001,50,6.0,3.70313191414,4.97674417496,1.12159109116,0.65533208847,0.922448813915,12.0112400054
1.9285714285714288,3.8571428571428572,20,6,0.0001,50,5.0,3.65641283989,5.01817011833,0.934559822083,0.561592817307,0.752031564713,11.7708722207
2.0938775510204084,3.8571428571428572,20,6,0.0001,50,5.0,3.68187904358,4.98663282394,1.00512003899,0.591401100159,0.791790723801,12.4320599233
2.259183673469388,3.8571428571428572,20,6,0.0001,50,5.0,3.66636800766,4.92814993858,0.93167591095,0.5578789711,0.774450302124,12.2392307002
2.4244897959183676,3.8571428571428572,20,6,0.0001,50,5.0,3.60194396973,3.73115897179,1.01566290855,0.554818153381,0.799573977788,12.0544601388
2.5897959183673471,3.8571428571428572,20,6,0.0001,50,4.0,3.69386792183,5.05732107162,0.850316047668,0.666711091995,0.758513569832,11.8309277214
2.7551020408163267,3.8571428571428572,20,6,0.0001,50,4.0,3.71495914459,5.0560939312,1.04165291786,0.671585798264,0.856619358063,11.6674048931
2.9204081632653063,3.8571428571428572,20,6,0.0001,50,4.0,3.62539505959,4.94754886627,1.01499199867,0.651256799698,0.833124399185,12.1633169975
3.0857142857142859,3.8571428571428572,20,6,0.0001,50,4.0,3.86168503761,3.98455309868,0.984695911407,0.891817808151,0.938256859779,12.0211680893
0.84285714285714286,4.2142857142857144,20,6,0.0001,50,12.0,3.53503394127,4.82617306709,1.10060381889,0.541290044785,0.781307816505,13.3272384888
1.023469387755102,4.2142857142857144,20,6,0.0001,50,9.0,3.59231686592,4.88209819794,1.10439705849,0.638443946838,0.852456569672,12.4988994046
1.2040816326530612,4.2142857142857144,20,6,0.0001,50,9.0,3.61483097076,4.94207811356,1.1221678257,0.648806095123,0.849052531379,13.9436715985
1.3846938775510202,4.2142857142857144,20,6,0.0001,50,8.0,3.70557785034,5.02919816971,2.55670380592,0.67184305191,1.15747193495,13.3128786776
1.5653061224489795,4.2142857142857144,20,6,0.0001,50,7.0,3.58474421501,4.90127587318,1.28344416618,0.640942811966,0.82795882225,12.7549403957
1.7459183673469387,4.2142857142857144,20,6,0.0001,50,6.0,3.70089888573,5.0455160141,1.05306386948,0.66216802597,0.877450525761,12.3211154817
1.926530612244898,4.2142857142857144,20,6,0.0001,50,5.0,3.59176898003,4.92301607132,1.01805996895,0.547460079193,0.831847349803,12.0079400091
2.1071428571428572,4.2142857142857144,20,6,0.0001,50,5.0,3.68349599838,4.92690396309,1.02294492722,0.741098880768,0.904798587163,12.7303337821
2.2877551020408164,4.2142857142857144,20,6,0.0001,50,5.0,3.62580299377,4.95677709579,1.23688483238,0.651917934418,0.907743612925,12.5239125138
2.4683673469387757,4.2142857142857144,20,6,0.0001,50,5.0,3.689702034,3.76380181313,1.31886100769,0.656011104584,0.908352375031,12.2826248043
2.6489795918367349,4.2142857142857144,20,6,0.0001,50,4.0,3.63283896446,4.9917371273,1.0192668438,0.842963933945,0.93111538887,11.9981666118
2.8295918367346937,4.2142857142857144,20,6,0.0001,50,4.0,3.56795406342,4.88507199287,0.726184844971,0.541867017746,0.634025931358,11.8376173969
3.010204081632653,4.2142857142857144,20,6,0.0001,50,4.0,3.61914086342,3.70108795166,1.10315299034,0.568535089493,0.835844039917,11.6784866926
3.1908163265306122,4.2142857142857144,20,6,0.0001,50,4.0,3.60581493378,3.69575405121,1.10619997978,0.654141902924,0.880170941353,12.2203414705
3.3714285714285714,4.2142857142857144,20,6,0.0001,50,4.0,3.69970917702,3.78119397163,1.1404440403,0.660612106323,0.900528073311,12.0635933822
0.91428571428571426,4.5714285714285712,20,6,0.0001,50,11.0,3.72379994392,5.08546805382,1.7967851162,0.577269077301,0.941898875766,13.3170698884
1.1102040816326531,4.5714285714285712,20,6,0.0001,50,8.0,3.59609603882,4.84287691116,1.02357816696,0.565155029297,0.859667142232,12.4927454983
1.3061224489795917,4.5714285714285712,20,6,0.0001,50,8.0,3.6034219265,4.95391583443,1.04628396034,0.558024168015,0.824186285337,13.8641256386
1.5020408163265304,4.5714285714285712,20,6,0.0001,50,7.0,3.75982499123,5.12940716743,1.05837893486,0.665040969849,0.842056322098,13.25885937
1.6979591836734693,4.5714285714285712,20,6,0.0001,50,6.0,3.72361803055,5.06821393967,1.03885388374,0.578642845154,0.810017466545,12.6934753054
1.8938775510204082,4.5714285714285712,20,6,0.0001,50,5.0,3.67741894722,4.97404813766,1.02936196327,0.600443124771,0.857592662175,12.2798680652
2.0897959183673467,4.5714285714285712,20,6,0.0001,50,5.0,3.7312078476,4.98477101326,1.12078714371,0.650655984879,0.870377699534,12.0325655481
2.2857142857142856,4.5714285714285712,20,6,0.0001,50,5.0,3.7343518734,5.07146501541,1.14273500443,0.665571928024,0.888743956884,12.8162484142
2.4816326530612245,4.5714285714285712,20,6,0.0001,50,5.0,3.87221002579,3.78596496582,1.18141698837,0.66600394249,0.898180643717,12.5783627915
2.677551020408163,4.5714285714285712,20,6,0.0001,50,4.0,3.64453101158,4.99368000031,1.12612509727,0.653506040573,0.889815568924,12.2128703715
2.8734693877551019,4.5714285714285712,20,6,0.0001,50,4.0,3.6150701046,4.94751811028,1.01678800583,0.650072097778,0.833430051804,12.0412671207
3.0693877551020408,4.5714285714285712,20,6,0.0001,50,4.0,3.73846006393,3.81486201286,1.03882288933,0.667737007141,0.853279948235,11.8691503004
3.2653061224489792,4.5714285714285712,20,6,0.0001,50,4.0,3.7169380188,3.81413292885,0.948320865631,0.75256896019,0.85044491291,11.6947172455
3.4612244897959181,4.5714285714285712,20,6,0.0001,50,4.0,3.84251022339,3.9333820343,0.983237028122,0.782973051071,0.883105039597,12.2824717707
3.657142857142857,4.5714285714285712,20,6,0.0001,50,3.0,3.65800499916,4.99993610382,0.853768825531,0.853768825531,0.853768825531,12.0184767191
0.98571428571428577,4.9285714285714288,20,6,0.0001,50,10.0,3.61495900154,4.91772603989,1.29041099548,0.643987894058,0.848377227783,13.3305719081
1.1969387755102041,4.9285714285714288,20,6,0.0001,50,8.0,3.66852402687,5.03188300133,1.2210290432,0.754502058029,0.931880712509,12.5804183505
1.4081632653061225,4.9285714285714288,20,6,0.0001,50,8.0,3.80333709717,5.16514492035,1.25775098801,0.482068061829,0.848804155986,14.0578530549
1.619387755102041,4.9285714285714288,20,6,0.0001,50,6.0,3.70988512039,5.06459712982,1.1484811306,0.668869972229,0.927260518074,13.1550751159
1.8306122448979592,4.9285714285714288,20,6,0.0001,50,6.0,3.5973110199,4.94731116295,1.20234394073,0.738116979599,0.925393223763,12.8471381676
2.0418367346938777,4.9285714285714288,20,6,0.0001,50,5.0,3.73957085609,4.99357700348,1.22187805176,0.660734891891,0.937750339508,12.3245127179
2.2530612244897963,4.9285714285714288,20,6,0.0001,50,5.0,3.65025401115,4.340736866,1.41395187378,0.74794793129,1.18211388588,12.0887109159
2.4642857142857144,4.9285714285714288,20,6,0.0001,50,4.0,3.67799711227,5.03395390511,1.02743792534,0.662230968475,0.844834446907,11.8236340646
2.6755102040816325,4.9285714285714288,20,6,0.0001,50,4.0,3.66472887993,4.93197703362,1.0210750103,0.681838035583,0.851456522942,12.4572867568
2.8867346938775511,4.9285714285714288,20,6,0.0001,50,4.0,3.68975806236,5.03524208069,1.14836788177,0.481012821198,0.814690351486,12.2747038544
3.0979591836734697,4.9285714285714288,20,6,0.0001,50,4.0,3.52912306786,3.63482189178,0.899801015854,0.6399538517,0.769877433777,12.0881408938
3.3091836734693878,4.9285714285714288,20,6,0.0001,50,4.0,3.63674283028,3.73520207405,1.20111918449,1.013630867,1.10737502575,11.9037204117
3.5204081632653064,4.9285714285714288,20,6,0.0001,50,3.0,3.57422804832,4.88902592659,0.825623989105,0.825623989105,0.825623989105,11.8002295459
3.7316326530612245,4.9285714285714288,20,6,0.0001,50,3.0,3.55977010727,4.8524491787,1.0889480114,1.0889480114,1.0889480114,12.2228940366
3.9428571428571431,4.9285714285714288,20,6,0.0001,50,3.0,3.59260201454,4.86870503426,0.742429971695,0.742429971695,0.742429971695,12.0597269377
1.0571428571428572,5.2857142857142856,20,6,0.0001,50,9.0,3.68595981598,4.99929690361,1.03021597862,0.561267137527,0.795306886945,13.2894799493
1.2836734693877552,5.2857142857142856,20,6,0.0001,50,7.0,3.66690897942,4.99692392349,1.23358201981,0.657352924347,0.896139955521,12.54224937
1.5102040816326532,5.2857142857142856,20,6,0.0001,50,7.0,3.64975810051,4.98713302612,1.22897791862,0.645845174789,0.929754257202,13.9019823194
1.7367346938775512,5.2857142857142856,20,6,0.0001,50,6.0,3.5515768528,4.85160899162,0.820070981979,0.636230945587,0.726904988289,13.3488245529
1.963265306122449,5.2857142857142856,20,6,0.0001,50,5.0,3.59871506691,3.58063006401,1.00486302376,0.649688959122,0.857699394226,12.6797042518
2.1897959183673468,5.2857142857142856,20,6,0.0001,50,5.0,3.65233397484,4.96632099152,1.11203694344,0.648551940918,0.804750998815,12.3816773501
2.416326530612245,5.2857142857142856,20,6,0.0001,50,4.0,3.61679601669,4.8889799118,1.31236100197,0.841207027435,1.0767840147,12.0855291135
