0.0780328,0.01,0,0,0,0,0,
0.0817416,0.02,0,0,0,0,0,
0.085682,0.03,0,0,0,0,0,
0.0873736,0.04,0,0,0,0,0,
0.089112,0.05,0,0,0,0,0,
0.0905796,0.06,0,0,0,0,0,
0.0918964,0.07,0,0,0,0,0,
0.0936328,0.08,0,0,0,0,0,
0.0965777,0.09,0,0,0,0,0,
0.0981245,0.1,0,0,0,0,0,
0.100205,0.11,0,0,0,0,0,
0.10151,0.12,0,0,0,0,0,
0.103022,0.13,0,0,0,0,0,
0.104826,0.14,0,0,0,0,0,
0.122468,0.15,0,0,0,0,0,
0.150185,0.16,0,0,0,0,0,
0.167896,0.17,0,0,0,0,0,
0.169389,0.18,0,0,0,0,0,
0.170862,0.19,0,0,0,0,0,
0.184566,0.2,0,0,0,0,0,
0.193094,0.21,0,0,0,0,0,
0.20341,0.22,0,0,0,0,0,
0.212025,0.23,0,0,0,0,0,
0.2206,0.24,0,0,0,0,0,
0.229036,0.25,0,0,0,0,0,
0.238845,0.26,0,0,0,0,0,
0.248784,0.27,0,0,0,0,0,
0.257162,0.28,0,0,0,0,0,
0.266668,0.29,0,0,0,0,0,
0.278353,0.3,0,0,0,0,0,
0.288474,0.31,0,0,0,0,0,
0.298575,0.32,0,0,0,0,0,
0.308512,0.33,0,0,0,0,0,
0.316927,0.34,0,0,0,0,0,
0.326249,0.35,0,0,0,0,0,
0.336329,0.36,0,0,0,0,0,
0.346294,0.37,0,0,0,0,0,
0.383411,0.38,0,0,0,0,0,
0.392591,0.39,0,0,0,0,0,
0.401585,0.4,0,0,0,0,0,
0.410768,0.41,0,0,0,0,0,
0.420438,0.42,0,0,0,0,0,
0.441752,0.43,0,0,0,0,0,
0.450201,0.44,0,0,0,0,0,
0.460075,0.45,0,0,0,0,0,
0.470404,0.46,0,0,0,0,0,
0.479579,0.47,0,0,0,0,0,
0.490042,0.48,0,0,0,0,0,
0.500741,0.49,0,0,0,0,0,
0.509429,0.5,0,0,0,0,0,
0.520037,0.51,0,0,0,0,0,
0.529633,0.52,0,0,0,0,0,
0.537831,0.53,0,0,0,0,0,
0.54637,0.54,0,0,0,0,0,
0.554987,0.55,0,0,0,0,0,
0.563622,0.56,0,0,0,0,0,
0.571703,0.57,0,0,0,0,0,
0.580579,0.58,0,0,0,0,0,
0.589339,0.59,0,0,0,0,0,
0.598154,0.6,0,0,0,0,0,
0.607183,0.61,0,0,0,0,0,
0.617113,0.62,0,0,0,0,0,
0.627356,0.63,0,0,0,0,0,
0.637675,0.64,0,0,0,0,0,
0.647771,0.65,0,0,0,0,0,
0.65789,0.66,0,0,0,0,0,
0.66837,0.67,0,0,0,0,0,
0.678539,0.68,0,0,0,0,0,
0.688747,0.69,0,0,0,0,0,
0.698341,0.7,0,0,0,0,0,
0.708993,0.71,0,0,0,0,0,
0.720512,0.72,0,0,0,0,0,
0.733649,0.73,0,0,0,0,0,
0.745395,0.74,0,0,0,0,0,
0.757633,0.75,0,0,0,0,0,
0.769125,0.76,0,0,0,0,0,
0.780232,0.77,0,0,0,0,0,
0.792416,0.78,0,0,0,0,0,
0.803926,0.79,0,0,0,0,0,
0.814839,0.8,0,0,0,0,0,
0.825623,0.81,0,0,0,0,0,
0.83644,0.82,0,0,0,0,0,
0.851973,0.83,0,0,0,0,0,
0.868068,0.84,0,0,0,0,0,
0.880258,0.85,0,0,0,0,0,
0.891374,0.86,0,0,0,0,0,
0.902513,0.87,0,0,0,0,0,
0.91299,0.88,0,0,0,0,0,
0.929121,0.89,0,0,0,0,0,
0.939837,0.9,0,0,0,0,0,
0.949483,0.91,0,0,0,0,0,
0.960603,0.92,0,0,0,0,0,
0.995508,0.93,0,0,0,0,0,
1.00697,0.94,0,0,0,0,0,
1.01851,0.95,0,0,0,0,0,
1.03007,0.96,0,0,0,0,0,
1.04183,0.97,0,0,0,0,0,
1.05372,0.98,0,0,0,0,0,
1.06513,0.99,0,0,0,0,0,
1.07654,1,0,0,0,0,0,
1.08772,1.01,0,0,0,0,0,
1.09858,1.02,0,0,0,0,0,
1.108,1.03,0,0,0,0,0,
1.11657,1.04,0,0,0,0,0,
1.12362,1.05,0,0,0,0,0,
1.1317,1.06,0,0,0,0,0,
1.14108,1.07,0,0,0,0,0,
1.1555,1.08,0,0,0,0,0,
1.16622,1.09,0,0,0,0,0,
1.17661,1.1,0,0,0,0,0,
1.18699,1.11,0,0,0,0,0,
1.19737,1.12,0,0,0,0,0,
1.20785,1.13,0,0,0,0,0,
1.21842,1.14,0,0,0,0,0,
1.2288,1.15,0,0,0,0,0,
1.23815,1.16,0,0,0,0,0,
1.24859,1.17,0,0,0,0,0,
1.26102,1.18,0,0,0,0,0,
1.27371,1.19,0,0,0,0,0,
1.28268,1.2,0,0,0,0,0,
1.29312,1.21,0,0,0,0,0,
1.30295,1.22,0,0,0,0,0,
1.31383,1.23,0,0,0,0,0,
1.32383,1.24,0,0,0,0,0,
1.33449,1.25,0,0,0,0,0,
1.34402,1.26,0,0,0,0,0,
1.35321,1.27,0,0,0,0,0,
1.36276,1.28,0,0,0,0,0,
1.37246,1.29,0,0,0,0,0,
1.3827,1.3,0,0,0,0,0,
1.39298,1.31,0,0,0,0,0,
1.40325,1.32,0,0,0,0,0,
1.41174,1.33,0,0,0,0,0,
1.42179,1.34,0,0,0,0,0,
1.43215,1.35,0,0,0,0,0,
1.442,1.36,0,0,0,0,0,
1.45052,1.37,0,0,0,0,0,
1.46365,1.38,0,0,0,0,0,
1.47269,1.39,0,0,0,0,0,
1.48116,1.4,0,0,0,0,0,
1.49106,1.41,0,0,0,0,0,
1.49956,1.42,0,0,0,0,0,
1.50855,1.43,0,0,0,0,0,
1.51858,1.44,0,0,0,0,0,
1.53079,1.45,0,0,0,0,0,
1.54058,1.46,0,0,0,0,0,
1.55011,1.47,0,0,0,0,0,
1.56008,1.48,0,0,0,0,0,
1.57008,1.49,0,0,0,0,0,
