0.0221538,0.01,0,0,0,0,0,
0.0245009,0.02,0,0,0,0,0,
0.0264034,0.03,0,0,0,0,0,
0.0275812,0.04,0,0,0,0,0,
0.028624,0.05,0,0,0,0,0,
0.0296131,0.06,0,0,0,0,0,
0.0306615,0.07,0,0,0,0,0,
0.03167,0.08,0,0,0,0,0,
0.0329876,0.09,0,0,0,0,0,
0.0341448,0.1,0,0,0,0,0,
0.0352373,0.11,0,0,0,0,0,
0.0363096,0.12,0,0,0,0,0,
0.0374341,0.13,0,0,0,0,0,
0.0390912,0.14,0,0,0,0,0,
0.0409072,0.15,0,0,0,0,0,
0.0457227,0.16,0,0,0,0,0,
0.0486805,0.17,0,0,0,0,0,
0.0512406,0.18,0,0,0,0,0,
0.0543767,0.19,0,0,0,0,0,
0.0787362,0.2,0,0,0,0,0,
0.0948688,0.21,0,0,0,0,0,
0.105302,0.22,0,0,0,0,0,
0.115671,0.23,0,0,0,0,0,
0.123106,0.24,0,0,0,0,0,
0.135692,0.25,0,0,0,0,0,
0.145424,0.26,0,0,0,0,0,
0.157752,0.27,0,0,0,0,0,
0.166843,0.28,0,0,0,0,0,
0.176632,0.29,0,0,0,0,0,
0.18563,0.3,0,0,0,0,0,
0.19632,0.31,0,0,0,0,0,
0.205204,0.32,0,0,0,0,0,
0.21766,0.33,0,0,0,0,0,
0.228687,0.34,0,0,0,0,0,
0.242995,0.35,0,0,0,0,0,
0.258004,0.36,0,0,0,0,0,
0.266124,0.37,0,0,0,0,0,
0.275746,0.38,0,0,0,0,0,
0.288803,0.39,0,0,0,0,0,
0.298123,0.4,0,0,0,0,0,
0.308668,0.41,0,0,0,0,0,
0.317947,0.42,0,0,0,0,0,
0.327231,0.43,0,0,0,0,0,
0.336951,0.44,0,0,0,0,0,
0.346999,0.45,0,0,0,0,0,
0.356675,0.46,0,0,0,0,0,
0.365531,0.47,0,0,0,0,0,
0.372758,0.48,0,0,0,0,0,
0.382206,0.49,0,0,0,0,0,
0.391408,0.5,0,0,0,0,0,
0.400393,0.51,0,0,0,0,0,
0.409761,0.52,0,0,0,0,0,
0.420045,0.53,0,0,0,0,0,
0.433049,0.54,0,0,0,0,0,
0.446994,0.55,0,0,0,0,0,
0.459885,0.56,0,0,0,0,0,
0.4732,0.57,0,0,0,0,0,
0.484197,0.58,0,0,0,0,0,
0.496837,0.59,0,0,0,0,0,
0.519565,0.6,0,0,0,0,0,
0.529212,0.61,0,0,0,0,0,
0.535636,0.62,0,0,0,0,0,
0.542034,0.63,0,0,0,0,0,
0.548517,0.64,0,0,0,0,0,
0.554947,0.65,0,0,0,0,0,
0.561365,0.66,0,0,0,0,0,
0.567808,0.67,0,0,0,0,0,
0.574168,0.68,0,0,0,0,0,
0.580641,0.69,0,0,0,0,0,
0.586957,0.7,0,0,0,0,0,
0.594118,0.71,0,0,0,0,0,
0.601514,0.72,0,0,0,0,0,
0.609663,0.73,0,0,0,0,0,
0.617103,0.74,0,0,0,0,0,
0.624616,0.75,0,0,0,0,0,
0.632076,0.76,0,0,0,0,0,
0.639506,0.77,0,0,0,0,0,
0.646833,0.78,0,0,0,0,0,
0.654469,0.79,0,0,0,0,0,
0.66298,0.8,0,0,0,0,0,
0.671659,0.81,0,0,0,0,0,
0.681546,0.82,0,0,0,0,0,
0.692497,0.83,0,0,0,0,0,
0.702977,0.84,0,0,0,0,0,
0.712738,0.85,0,0,0,0,0,
0.723233,0.86,0,0,0,0,0,
0.733595,0.87,0,0,0,0,0,
0.743372,0.88,0,0,0,0,0,
0.753663,0.89,0,0,0,0,0,
0.76371,0.9,0,0,0,0,0,
