0.0221538,0.01,-1.43284e-006,-4.55487e-021,-2.14332e-021,0.000142953,-2.14291e-019,-5.15563e-018,0.00162162,-2.14291e-019,-0.000142953,-4.54433e-019,-0.040879,
0.0245009,0.02,-4.3011e-006,-1.28082e-020,-6.01418e-021,0.00028418,-3.86768e-019,-9.31559e-018,0.00323865,-3.86768e-019,-0.00028418,-8.17321e-019,-0.0816674,
0.0264034,0.03,-8.61351e-006,-2.56471e-020,-1.20206e-020,0.000422314,-5.99584e-019,-1.44541e-017,0.00485802,-5.99584e-019,-0.000422314,-1.25732e-018,-0.122456,
0.0275812,0.04,-1.438e-005,-4.14276e-020,-1.93995e-020,0.000555491,-7.3544e-019,-1.7725e-017,0.00648108,-7.3544e-019,-0.000555491,-1.51638e-018,-0.163246,
0.028624,0.05,-2.16115e-005,-6.18902e-020,-2.8966e-020,0.000681827,-9.51947e-019,-2.29286e-017,0.00810904,-9.51947e-019,-0.000681827,-1.92769e-018,-0.204036,
0.0296131,0.06,-3.03202e-005,-8.70521e-020,-4.07235e-020,0.000799433,-1.1676e-018,-2.81305e-017,0.00974312,-1.1676e-018,-0.000799433,-2.31144e-018,-0.244827,
0.0306615,0.07,-4.05194e-005,-1.16113e-019,-5.43109e-020,0.000906406,-1.34577e-018,-3.24161e-017,0.0113846,-1.34577e-018,-0.000906406,-2.5808e-018,-0.285618,
0.03167,0.08,-5.22236e-005,-1.49124e-019,-6.97368e-020,0.00100083,-1.52323e-018,-3.67378e-017,0.0130346,-1.52323e-018,-0.00100083,-2.81639e-018,-0.326409,
0.0329876,0.09,-6.54482e-005,-1.86107e-019,-8.70581e-020,0.00108078,-1.7046e-018,-4.10668e-017,0.0146945,-1.7046e-018,-0.00108078,-3.01034e-018,-0.367201,
0.0341448,0.1,-8.02101e-005,-2.2802e-019,-1.06697e-019,0.0011443,-1.92601e-018,-4.64335e-017,0.0163654,-1.92601e-018,-0.0011443,-3.24828e-018,-0.407993,
0.0352373,0.11,-9.65274e-005,-2.7317e-019,-1.27829e-019,0.00118942,-2.06284e-018,-4.99081e-017,0.0180487,-2.06284e-018,-0.00118942,-3.26164e-018,-0.448786,
